Name,Vorname,Start,End,Alternative Namen,Status,ID,Geschlecht
Walhausen,Eukarius von,,,Walhusen,,11762,männlich
Walkenstein,Hans von,,,Walkenstain,,5877,männlich
Wall,N. (männlich),,,Wallen,,1953,männlich
Wall,N. (weiblich),,,Wallin,,1954,weiblich
"Wall, verh. Ring",Ursula von,,,,,4390,weiblich
Walpach,Hans,,,,,5654,männlich
Walpach,N.,,,,,5655,weiblich
Walser,Klaus,,,,,6464,männlich
Waltenhofen,Georg von,,,"Waltenhofer
Waldnhofer",,6630,männlich
Waltenhofer,Sigmund,,,,,6082,männlich
Waltenhofer,Wolfgang,,,Waltenhover,,13543,männlich
Walther,Georg,,,"Walther von Bervanng
Walther von Pernang",,10747,männlich
Waltsch,Heinrich,,,Hainrichen Waltsch,,586,männlich
Wältzl,Ulrich,,,Ulreich Wälczl,,1449,männlich
Walzler,Ulrich,,,Waltzler,,5207,männlich
Wammas,Hans,,,"Wammes
Wamas",,7522,männlich
Wanger,Georg,,,Wannger,,10235,männlich
Wanger,Hans,,,"Wangner
Wennger",,13236,männlich
Wannes,Peter von,,,Petern von Wannes,,3567,männlich
Wappenmeister,Pankraz,,,,,5581,männlich
Wardt,Hans,,,,,10960,männlich
Waschburg,Hans von,,,,,9517,männlich
Wäscher,Dorothea,,,,,11508,weiblich
Waser,Klaus,,,Wirt zum Prunen zu Freÿburgk im Brisgaẃ,,11838,männlich
"Wäss, genannt Heinz im Stall",Heinrich,,,"Wáss, genannt Haintz im Stall von Bregencz
Wäss, genannt Haincz im stall
Haintzen im stall",,9543,männlich
Watter,Hans,,,,,2216,männlich
Watter,Konrad,,,,,2215,männlich
Wattweiler,Rudolf von,,,"Wattwiler
Watwilr
Wottweilr
Wottwili
Watweiler",Herr; Ritter,3968,männlich
Watzler,Hans,,,,,2949,männlich
Watzler,N.,,,,,1627,männlich
Watzler,N.,,,,,3031,männlich
Watzler,Wenzel,,,"Watzla
Wentzel Watzler
Watczla",,10946,männlich
Weber,Andreas,,,Waͤber,,13047,männlich
Weber,Christian,,,Weber von Volrers,,10864,männlich
Weber,Hans,,,,Doktor,11178,männlich
Weber,Katharina,,,Weberin,,11572,weiblich
Weber,Klaus,,,,,12485,männlich
Weber,Konrad,,,,,11787,männlich
Weber,Lienhard,,,,,10263,männlich
Weber,Matheis,,,Weber in der Vorstatt,,12120,männlich
Weber,N.,,,,,10847,männlich
Weching,Thomas,,,,,12919,männlich
Weckerl,Paul,,,,,9493,männlich
Weckerl,Stefan,,,,,13514,männlich
Weckerli,Hans,,,"Wegkherli
Weͤgkeler",,8110,männlich
Weginger,N.,,,N. dem Weginger,,3866,männlich
Wegmacher,Benedikt,,,"Benedictum Weg.
Wegmachár
W.",Herr,89,männlich
Wegmacher,Lukas,,,,,8154,männlich
Wegmacher,Wolfgang,,,,,8388,männlich
Wegmann,Hans,,,Wegman,,9088,männlich
Wegner,Martin,,,,,11262,männlich
Wegrich,Hans,,,"Wágrich
Waͤgrich",,7710,männlich
Wegscheid,Martin,,,Wegschaid,,5132,männlich
Wehlen,Simon von,,,,,1439,männlich
Weibel,Friedrich,,,Waibel von Rapersweil,,9749,männlich
Weibel,Georg,,,"Jorigen Weibel von Glarýs
Waybl
Waÿbel zu Wesen
Waibl von Wesen",,562,männlich
Weidacher,Kaspar,,,Weydacher,,10344,männlich
Weidenbach,Urban,,,"Weydenpach
Weidenpach",,6031,männlich
Weidenhofer,Jakob,,,"Weydenhoffer
Weidenhover
Weydenhofer",,2309,männlich
Weigand,Heinrich,,,Weigandt,,10426,männlich
Weihermeister,Simon,,,"Weiermaister
Weyermaister
Weÿermaister",,625,männlich
Weiler,Heinrich,,,,,12730,männlich
Weiler,Paul,,,"Weilér
Weýler",,12615,männlich
Weilheimer,Heinz,,,Weilhaymer,,8634,männlich
Weineck,Adam von,,,,,3261,männlich
Weineck,Augustin von,,,,,3264,männlich
Weineck,Blasius von,,,,,3263,männlich
Weineck,Georg von,,,,,7690,männlich
Weineck,Georg von,,,Weinekg,,6848,männlich
Weineck,Hans von,,,,,3262,männlich
Weineck,Hans von,,,"Merged from Weineck, Hans von (ID: 4941):
Weinegk
Weinegg",,952,männlich
Weineck,Hedwig von,,,,,3266,weiblich
Weineck,Heinrich von,,,"Hainr. Weinekger
Hainr.",,3173,männlich
Weineck,Hildebrand von,,vor 04.07.1470 <1470-07-03>,"Weynegk
Weinegker
Weineken
Weineker","Lib. Frag. 2, fol. 161v.",6864,männlich
Weineck,Hildebrand von,,vor 04.07.1470 <1470-07-03>,"Weynegk
Weinegker
Weineken
Weineker","Lib. Frag. 2, fol. 161v.",7187,männlich
Weineck,Hildebrand von,,vor 04.07.1470 <1470-07-03>,"Weynegk
Weinegker
Weineken
Weineker
Weinekg
Weineckg","Lib. Frag. 2, fol. 161v.",949,männlich
Weineck,Joachim (?) von,,,"Weinekg
Weinegker",,955,männlich
Weineck,Katharina von,,,,,1275,weiblich
Weineck,Leonhard von,,vor 23.11.1479 <1479-11-22>,"Weynegk
Weÿnegk
Weinekger
Weinegker
Weýnnegk
Weýnegk
Weinekg
Weinegk
Weinegker
Weýnek
Weinek
Weýnekg
Weyͤnek
Weynek
Weineckg
Weinnegk",Herr; Ritter,954,männlich
Weineck,N. von,,,"Weinecker
Weinegker
dem alten Weinecker",,6531,männlich
Weineck,Sigmund von,,,,"Lib. Frag. 2, fol. 161v.",953,männlich
Weineck,Veronika von,,,,,3265,weiblich
Weineck (der Ältere),Parzival von,,vor 16.08.1456 <1456-08-15>,Partzival Weinekger,,3486,männlich
"Weineck, verh. Schidmann",Apollonia von,,,,,2623,weiblich
"Weineck, verh. von Andlau",Beatrix von,,,,,5385,weiblich
"Weineck, verh. von Sal (?)",N. von,,,,,5575,weiblich
Weingart,Peter,,,,,10869,männlich
Weingartner,Hans,,,,,5704,männlich
Weiß,Hans,,,Hanns Weyß,,1641,männlich
Weiß,N.,,,Weissen,,8322,männlich
Weiß,Stefan,,vor 24.02.1472 <1472-02-23>,"Weyssen
Weyssern
Weýssen
Waissen
Weisser
Weissen
Weissn",,3661,männlich
Weiß,Ulrich,,,"Weis von Schonga
Weissen",,9942,männlich
Weißhutl,Peter,,,"Weißhuettl
Weyshuttel",,2705,männlich
Weißmann,Konrad,,,"Weýsman
Zýmerman",Meister,9198,männlich
Weißpriach,Andreas von,,,,,7907,männlich
Weitingen,Elisabeth von,,,Württemberg,,2520,weiblich
Welden,Ernst von,,,"Weldner
Weiden
Wälden
Wálden
Waͤlden",,4161,männlich
Welsberg,Balthasar von,,,"Welsperg
Weltsperg
Weltsperger
Welspeͣrg
Wellsperg",,1331,männlich
Welsberg,Bartholomäus von,,,,,6621,männlich
Welsberg,Christoph von,,,"Welsperg
Welsperger",Ritter,3933,männlich
Welsberg,Hans von,,,Welsperg,vor 02.05.1452 <1452-05-01>,6608,männlich
Welsberg,Jakob von,,,Welsperg,,6270,männlich
Welsberg,Kaspar von,,,"Weͤllspeͤrg
Welsperg
Welsperger
Weltsperger",,7334,männlich
Welsberg,N. von,,,Welsperger,,11088,männlich
Welsberg,Oswald von,,,"Welsperger
Weltsperger
Welsperg
Weltsperg","Raitbuch 10, fol. 1v",168,männlich
Welsberg,Sigmund von,,,"Welsperg
Weltsperg
Wellspeͤrg
Welsper",Herr; Ritter,1034,männlich
Welsberg,Ulrich von,,,Welsperg,,2284,männlich
Welsberg,Wilhelm von,,,Welsperg,,10461,männlich
Welsch,Bernhard,,,,,3773,männlich
Welsch,Hans,,,,,12419,männlich
Welseck,Leonhard von,,,Lienhard von Welsegk,"Lib. Frag. 2, fol. 158v",943,männlich
Welzlin,Ulrich,,,,,2864,männlich
Wendeisen,Hans,,,Wendeysen,,12567,männlich
Wendeisen,Jakob,,,,,12938,männlich
Wendel,Heinrich,,,Wenndel,,8113,männlich
Wendelsdorfer,Diepold,,,Wendelstorffer,,12071,männlich
Wendinger,Georg,,,"Wenndinger
von Wending",,6034,männlich
Wengel,Jörg,,,Wenngel,,9708,männlich
Wenger,Konrad,,,Wennger,Meister; Doktor,3387,männlich
Weninger,Jos,,,"(Jobst)
Wenniger
Wennynger",,10809,männlich
Wenzel von Köstlan,Erasmus,,,"Kestlan
Asm Wenczl",,1456,männlich
Wenzel von Köstlan,Georg,,,"von Kestlan
Wénczl von Kestlan",,2973,männlich
Werdenberg,Eberhard von,,,Werdemberg,Graf,8174,männlich
Werdenberg,Hans von,,,,,7674,männlich
Werdenberg,Rudolf von,,,Werdemberg,Graf,5027,männlich
Werdenberg (der Ältere),Johann von,,,"Werdmberg
Werdemberg",Graf,5392,männlich
Werdenberg (der Jüngere),Johann von,,wohl 1486-02-23 <1486-02-23>,Werdemberg,Herr,4932,männlich
Werdenberg-Sargans,Georg von,,,"Werdenberg und Saragans
Werdenberg und zu Sannd Gansa
zu Sanagaza
Werdemberg und Sangans
Werdemberg und Sanagans
Werdenberg und Sanagans
Sanagans
Sangans
Sanngans
Sand Gansa und zu Werdenberg
Sanagannza
Sanaganss
Sannd Ganß",Graf,44,männlich
Werdenberg-Sargans,Haug von,,,,Graf,314,männlich
Werdenberg-Sargans,Konrad von,,,,,1247,männlich
Werdenberg-Sargans,Ulrich von,,,,,1246,männlich
Werdenberg-Sargans,Wilhelm von,,,Werenberg,Graf,5320,männlich
Werdenstein,Hans von,,,Hansen von Werdenstain,,3885,männlich
Werdenstein,Jörg von,,,Werdenstain,,9660,männlich
Werder,Paul,,,,,8949,männlich
Wergl,Peter von,,vor 1463-07-30 <1463-07-30>,,,10192,männlich
Wernau,Johann von,,,,,6322,männlich
"Werndl, genannt Schafmaul",Jörg,,,"Werndl, genant Schafmaul",,12466,männlich
Werner,Andreas,,,"Wernher
Wernnhernn",,6785,männlich
Werner,N.,,,Wernher,,6067,männlich
Werner,Wolfgang,,,"Wernher
Wernhar
Wernnher",,3785,männlich
Wernitz,Sigmund,,,,,9400,männlich
Wernle,Heinz,,,,,10302,männlich
Wesler,Georg,,,,,5041,männlich
Wess,Utz,,,,,13569,männlich
Wessenberg,Antoni von,,,,,4966,männlich
Wessenberg,Hans von,,,,,4967,männlich
Westenburger,N.,,,Westmburgerin,,8783,weiblich
Westenburger,Urban,,,"Westmburger
Westerburger
Westenwurger",,8680,männlich
Westenburger (Türhüter),N.,,,Westerburger,,10865,männlich
Westerdorfer,Hans,,,Westerdorffer,Herr,8391,männlich
Westerheit,Konrad,,,"Westenhait
Besternhait
Bestenhait
Wesstenhaidt",Herr,1770,männlich
Westernach,Rudolf von,,,,,13422,männlich
Westerstetten,Hans von,,,"Maulhans von Westerstetten
Westerstetn, genant Maulhanns
Westersteten",,5936,männlich
Westerstetten,Heinrich von,,,Westersteten,,11964,männlich
Westerstetten,Ulrich von,,,Westersteten,Herr,5571,männlich
Wetzli,Ulrich,,,,Herr,12098,männlich
Weyer,Erasmus von,,,zu Weyger,,12638,männlich
Weyer,Hans,,,"Weiger
Wiger
Weigen
Weÿer",,598,männlich
Weyer,Hans Oswald von,,,"zum Weyer
von Payer",,12510,männlich
Weyer,Hans von,,,Weÿer,,4269,männlich
Weyer,Peter von,,,"zum Weýer
zum Weyer
vom Weýer
vom Weyer",,3880,männlich
Wick,Klaus,,,Klausen Wick von Werdenberg,,1916,männlich
Wickental,Fritz,,,,,5983,männlich
Wider,Hans,,,,,10045,männlich
Wider,Heimeran,,,Haimbranden Wider von Wasserburg,,6694,männlich
Widergrein zu Staufenberg,Melchior,,,Widergrein zu Stouffenberg,,10942,
Widerstein,Dorothea,,,,,11525,männlich
Widerstein,Hans,,vor 12.01.1473 <1473-01-12>,Widerstain,Meister,9244,männlich
Widerstein,N.,,,,,11216,weiblich
Widerstein (der Jüngere),Hans,,,Widerstain den juͤngern,Meister,10128,männlich
Widmann,Konrad,,,"Widman
Widman von Sanaganß
Widenman
Wideman
Widenmann",,986,männlich
"Widmann, gen. Staindl",Klaus,,,,,12445,männlich
Widmer,Ulrich,,,Widmer von Zürich,,13124,männlich
Wiedenmann,Johann,,,Widenman,,5242,männlich
Wieland,Jörg,,,,,5348,männlich
Wieland,Kaspar,,,"Wyelannt
Wyelanndt
Wyelannd",Meister,8122,männlich
Wieland,Kaspar,,,,,11620,männlich
Wiener,Hans,,,"Hannsen Wýener
Hannsen Wiener",,4034,männlich
"Wiertz, genannt Schweiger",Hans,,,Hannsen Wiertz genannt Sweiger,,445,männlich
Wiesenthau,Fritz von,,vor 13.03.1472 <1472-03-12>,Wisentawer,,5929,männlich
Wiesenthau,Georg von,,,Wisentawer,,5926,männlich
Wiesenthau,Hans von,,,Wisentawer,,5928,männlich
Wieser,Georg,,,Wiser,,5693,männlich
Wieser,Hans,,vor 17.12.1484 <1484-12-16>,"Wiser
Wÿser
Wisers
Wyser
Wýsers
Wiser von Reinfelden","Raitbuch 10, fol. 1v",156,männlich
Wieser,Heinrich,,,Wýser,,2789,männlich
Wieser,Kaspar,,,Wiser,,12957,männlich
Wieser,Leonhard,,vor 17.11.1480 <1480-11-16>,Wyser,,6352,männlich
Wieser,N.,,,Wiser,,2664,männlich
Wieser,Peter,,,,,3315,männlich
Wieser,Peter,,,,,2344,männlich
Wieser (Bote),Hans,,,Wiser von Landshuͤt,,12761,männlich
"Wieser, genannt Rainer",Hans,,,"Wiser, genandt Rayner von Zúrch",,12398,männlich
"Wieser, genannt Römer",Hans,,,"Wiser genannt Römer
Roͤmer
Wiser genant Roͤmer",,1511,männlich
Wieshaid,Hans,,vor 11.03.1485 <1485-03-10>,"Wißhayd
Wishaid",,2343,männlich
Wiesmayer,Leonhard,,1458-05-20,Wissmer,Dr.,329,männlich
Wiesner,Hans,,,,,4650,männlich
Wild,Hans,,,Wilt,,4575,männlich
Wild,Hermann,,,Herman Wilden,,1556,männlich
Wild,Konrad,,,,,8255,männlich
Wildenfels,Heinz,,,Willdenfelß,,7424,männlich
"Wildenfels, verh. von Stoffel",Anastasia von,,,Wildenvels,,6541,männlich
Wildsfeuer,Matthias,,,Wildsfeur,,4712,männlich
Wildwold,Hans,,,Hannsen Wildwold,,761,männlich
Wiler,Eberhard von,,,,,9004,männlich
Wiler,Wilhelm von,,,,,4772,männlich
Wilsberg,Bartholomäus von,,,Wilsperg,,5003,männlich
Windeck,Antoni von,,,,,2944,männlich
Windeck,N.,,,"Windegken
Windeggen",,8093,männlich
Windeck,Reinhard von,,,Windegk,,13532,männlich
Windeck,Susanna,,,Winndegk,,6508,weiblich
Windeck,Ulrich,,vor 16.05.1461 <1461-05-15>,"Windek
Winndegk",,2366,männlich
Windeck,Wolfgang von,,,"Windegk
Winndegk
Windegken
Windegg
Wyͤnndegk
Wýnndek
Windeckgen
Windegkhen
Windekg
Windeken
Windegen
Windekn",,2945,männlich
Windfelder,N.,,,Wintvelder,,1558,männlich
Windhetzer,Hans,,,"Windhertzer
Windheczer",,1919,männlich
Windhetzer,Wolf,,,Windheczer,,11389,männlich
Windisch,Lorenz,,,,,4182,männlich
Windknecht,Hans,,,,,12432,männlich
Windsdorf,Hans Friedrich von,,,Winczdorf,,12554,männlich
Windspiel,Klaus,,,Windspil,,8164,männlich
Windtner,Hans,,,Windner,,6017,männlich
Winkeltal,Friedrich von,,,"von Winckeltal
Winckeltals
Winckenstal
Stallmaister
Winckental
Winckentall
Winckentaler
Winkentaler
Winckhental
Winkentag
Winkental
(Fritz)",,963,männlich
Winkental,Hans,,,Winkenntal,,13456,männlich
Winkler,Christian,,,Winckler,Doktor,2011,männlich
Winkler,Sigmund,,,"Winckler
Sattler
Winnkler",,7631,männlich
Winterstatt,Chrisman,,,Crisman Winterstatt,Herr,1567,männlich
Wintertaurer,Ulrich,,,Wintertawrer,Meister,9202,männlich
Winzla,Friedrich von,,,Wynnczla,,5329,männlich
Wirsung,Hans,vor dem 30.10.1449 <1449-10-30>,,Wirsing,,941,männlich
Wirsung,Lorenz,,,"Wirsing
Wirschungs
Wirsúng
Wirsinng
Wirsching",Herr; Ritter,309,männlich
Wirsung,N.,,,Wirsing,,5734,männlich
Wirsung,Sigmund,vor dem 30.10.1449 <1449-10-30>,nach dem 30.10.1449 <1449-10-30>,,,940,männlich
Wirt,Antonell,,,Wiert am Swarczen Adler,,10145,männlich
Wirt,Bartholomäus,,,Wirt zu Monat,,12803,männlich
Wirt,Hans,,,Wirt von Walthausen,,6690,männlich
Wirt,Matthäus,,,"Wirt auff dem Seveld
Wurt
Wiert am Seveld
Wÿrt am Seveld
Wirtt am Seveld
Wyrt ab dem Seveld
Wirt auf dem Seevelt
Wirt ob dem Seevelt",,1150,männlich
Wirt,Niklas,,,Wirdt,,2786,männlich
Wirt,Rudolf,,,Wiert zu Malls im garten,,11843,männlich
Wirt (Pfaffenhofen),Hans,,,Wirtt zuͦ Pfaffenhofen,,11291,männlich
Wisbeck,Klaus,,,Wispegk von Rotenbúrg,,12450,männlich
"Wisbock, genannt Zäggi",Hans,,,"Wisboks, genannt Zaͤggi
Wisbeckt, genannt Zäcke
Wyͤspokh, genannt Zagki
Wyspogk, genannt Zaͤgki
Wispock
Zaggi
Wispogk, genannt Zaͤgki
Zagki
Wispock, genannt Zagki
Wyspock, genannt Zaͤggi
Wispokh genannt Zakgÿ
Wisbock, genannt Zággi
Wißbock, genannt Zeggi
Weisbock, genannt Zäggi
Zaͤggi von Stokach
Zagki von Stockach
Weisbokh
Zäggi
Zaͤgki
Zágki
Wispock, genannt Zággi
Zägky
Zëcke
Zäcke
Zäcks
Wispock, den man nent Zäký",,3641,männlich
"Wisbock, genannt Zäggi",Heinrich,,,Hainrichen,,3643,männlich
"Wisbock, genannt Zäggi (der Jüngere)",Hans,,,"Zäki dem juͤngrn
Zäggi dem jüngeren
Zaͤgki
Zaͤgki dem jungen
dem jungern Zaggi
Zagki der júnger",,10605,männlich
Wissing,Kristan,,,Wysing,,5856,männlich
Wittenbach,Jakob,,,"Wittnpach
Wittnbach
Witnpach",,2250,männlich
Wittenbach,Resen von,,,,,5241,weiblich
Wittenbach,Ulrich,,,,,3625,männlich
Wittenwiler,Konrad,,,"Weittenwiler von Stockach
Wattnwiler
Weitenwiler
Wittenweiler
Wittnweiler
Wÿtenwller",,1109,männlich
Witter,Eglof,,,Hegeli Witter von Veltkirch,,6151,männlich
Witzdorfer,Hans,,,Witzdorffer,,7731,männlich
Witzig,Christina,,,,,5549,weiblich
Witzig,Klaus,,,"Harnaschknecht
Wiczig
Witzing",,617,männlich
Wochner,Ulrich,,,,,4278,männlich
Wohlgemut,Leonhard,,,Leonharten Wolgemut,,1550,männlich
Wolf,Augustin,,,Wulff,,7571,männlich
Wolf,Barbara,,vor 13.10.1477 <1477-10-12>,,,6188,weiblich
Wolf,Bernhard,,,,,4627,männlich
Wolf,Burkhard,,,"Wolff
Bolff
Wolf von Mareyd",,5235,männlich
Wolf,Fritz,,,Wolff,,10891,männlich
Wolf,Klaus,,vor September 1475 <1475-08-31>,"Wolff
Wolff von Bregentz",,3432,männlich
Wolf,Konrad,,,Wolff,,7122,männlich
Wolf,Michael,,,"Wolff
Wollff",,765,männlich
Wolf,N.,,,,,8031,männlich
Wolfauer,Augustin,,,Wolfawer,,13321,männlich
Wolfegger,Clemens,,,Wolfsegker,,3705,männlich
Wölfel,Leonhard,,,,,10346,männlich
Wolfgang,Hans,,,Wolf,,974,männlich
Wolfinger,Rudolf,,,"Wolfinger von Walnstat
Woldinger
Wollfinger",,9723,männlich
Wolfinger,Walther,,,Woldinger,,10325,männlich
Wolf (Säckler),Michael,,,,,10238,männlich
Wolkenstein,Berthold von,,,"Perchtolden Wolkenstainers
Berchtolden Wolkenstainers
Berchtold von Wolkenstain",,2918,männlich
Wolkenstein,Diepold von,,,Wolckhenstain,,2146,männlich
Wolkenstein,Eckhard von,,,,,2919,weiblich
Wolkenstein,Gotthard von,,,Wolckenstainer,,5142,männlich
Wolkenstein,Hans von,,,Wolkensteiner,,3170,weiblich
Wolkenstein,Jörg von,,,Wolkenstainer,,5663,männlich
Wolkenstein,Leonhard von,,,,,1427,männlich
Wolkenstein,Matthäus von,,,Wolknstainer,,2921,männlich
Wolkenstein,Michael von,,vor Dezember 1459 <1459>,,,1437,männlich
Wolkenstein (der Ältere),Oswald von,,vor 1471-09-16 <1471-09-16>,von Wolkenstain,,4321,männlich
Wolkenstein (der Ältere),Sigmund von,,,"Sigmund von Wolkenstein der Ältere
Wolkenstainer",,2920,männlich
Wolkenstein-Rodenegg,Joachim von,,vor Mai 1489 <1489-05-27>,,,2144,männlich
Wolkenstein-Rodenegg,Oswald von,,,"Wolkenstainer
von Wolkenstain
Wolckenstainer
von Wolckenstain
Wolkhnstainer
Wolknstainer
Wolkhnstainer","BLKÖ:Wolkenstein-Rodenegg, Oswald",960,männlich
Wolkenstein-Rodenegg,Veit von,,,,Räte und Herrscher 49,347,männlich
Wolkenstein-Rodenegg (der Jüngere),Sigmund von,,,"Wolkenstein der Jüngere
Wolkenstain
Wolkenstainer
Wolckenstain
Wolkenstainer dem jüngeren
Wolknstainer dem juͤngern
Wolkhnstainer
Wolknstainer",Herr,346,männlich
Wolkenstein-Trostburg,Margarethe von,,,Margarethe von Niedertor,,958,weiblich
Wolkenstein-Trostburg,Veit von,,1442,,"Lib. Frag. 2, fol. 163v.; BLKÖ, Wolkenstein, die Grafen, Genealogie",959,männlich
Wollmershausen,Leopold von,,,"Wolmershauͤsen
Wolmárshaẃsen",,4043,männlich
Wollmershausen,Neithard von,,,Wolmerßhausen,,11455,männlich
"Wolmann, genannt Käppel",Heinrich,,,Wolmanen genannt Kaͤppl,,6488,männlich
Worster,Konrad,,,,,10222,männlich
Wueff,Augustin,,,,,1593,männlich
Wuff,Michael,,,,,5266,männlich
Wunewald,N.,,,Wunewalde,,8294,männlich
Würgensattl,Hans,,,"Würgensatl
Wurgensatel
Wúrgnsatel
Würgensatel",,3697,männlich
Wurk,Peter,,,Wurcken,,10953,männlich
Wurst Grunenburg,Jos,,,,,4805,männlich
Württemberg,Heinrich von,,,Graf zu Württemberg und zu Mömpelgard,Graf,13178,männlich
Württemberg,N. von,,,Wirtemberg,,8202,männlich
Württemberg,Ulrich von,,,Wirtemberg,Graf,8182,männlich
Württemberg (der Ältere),Eberhard von,,,,Graf,7129,männlich
Württemberg (der Jüngere),Eberhard von,,,,Graf,11885,männlich
Wurz,Hans,,,Wurtz,,12916,männlich
Würz,Christoph,,,"Würczen
Würczen von Velkirch",,9568,männlich
"Wurz, genannt Kutter",Hans,,,"Hannsen Wurtz genannt Kutter
Hannsen Wurcz genannt Kutter
Hannsen Wurcz",,899,männlich
"Wurz, genannt Schweizer",Hans,,,"Wurzt
Sweitzer
Schweitzer
Wircz, den man nent Sweiczer
Wurtz",,9214,männlich
Wüst,Hans,,,Wuͤstn,,10154,männlich
Wüst,Heinrich,,,,,7871,männlich
Wüsterburger,Friedrich,,,Wuesterburger,Meister,11528,männlich
Wüsterburger,N.,,,,,11529,weiblich
Wüstner,Ott,,,,,1282,männlich
Wy,Karl von,,,Wÿ,,12062,männlich
Wyl,Jakob von,,,,,5083,männlich
Wyler,Eberhard von,,,,,4601,männlich
Wyß zu Platters,Hans,,,,,2528,männlich
Ynon,Hans von,,,,,3235,männlich
Ynon,N. von,,,,,3404,männlich
Yphofer,Christina,,,"Yphoferin
Ÿphoferin
Ýphoferinn",,8374,weiblich
Yphofer,N.,,,"Yphover
Ÿpphover",,5651,männlich
Yphofer,Niklas von,,,"Ypphofer
Ypphaur
Ipphover",,6107,männlich
Yphofer,Wilhelm,,,"Yphouer
Yphover
Ypphover
Ÿpphover
Ÿphover
Yͤphover",,1152,männlich
Yserecker,Agnes,,,,,4444,weiblich
Yserecker,Hans,,,"Yseregker
Iseregker
Ýserekger
Isereckgers
Ÿseregkers
Yseregger
Ýseregger
Ÿsereggers
Yserecker",,1787,männlich
Yserecker,N.,,,Yseregker,,10506,männlich
Yserecker,Sigmund,,,"Isereckger
Iseregkers
Iserecker
Yseregker",,6555,männlich
Yserecker,Stefan,,,Ýseregker,,4443,männlich
"Zäggi, verh. Feierabend",N.,,,,,10059,weiblich
Zähringen,Bärlapp von,,,"(Bernlap)
Zeringen",Ritter,13464,männlich
Zaiger,Hans,,,,,11929,männlich
Zandel,N.,,,,,10952,männlich
Zändel,Hans,,,Zándel,,11806,männlich
Zaunhack,Kaspar,,,Zawnhagkenn,,2249,männlich
Zaunhacker,Konrad,,,Zawnhacker,,7825,männlich
Zebnit,Jakob,,,,,5079,männlich
Zeger,Rudi,,,,,12949,männlich
Zehentner,Hans,,,"Zehendner
Zehenntn(er)
Zehendtner
Zehenderer
Zehender
Zechntter
Zehenter
Zaͤhender
Zehenntner",,3287,männlich
Zehentner,N.,,,,,11280,männlich
Zehentner,Peter,,,Zehentner von Hall,,8829,männlich
Zeiler,Michael,,,"Zyler
Zielling
Ziler",,3406,männlich
Zekolf,N.,,,Zekolff,,10125,männlich
Zelger,Heinrich,,,Zelger von Underwalden,,12852,männlich
Zelger,Marquard,,,"Zelger von Underwalden
(Merk)",,12328,männlich
Zeller,Antoni,,,,,3443,männlich
Zeller,Jakob,,,,,4170,männlich
Zeller,Konrad,,,"Zeller von Zellerrewt
Zellner
Zeller von Zellerreit
Zeller von Wasserburg
Zeller von Zellerreẃt",,106,männlich
Zeller,Michael,,,,,9882,männlich
Zeller,N.,,,"Zeller
Zellner",,685,männlich
Zeller,Peter,,,Zeller von Wasserpurg,,6662,männlich
Zeller,Stefan,,,,,10247,männlich
Zeller,Walther,,,,,7966,männlich
"Zeller, genannt Flamm",Michael,,,"Zeller, genannt Flam
Flamm",,9528,männlich
Zendring,Pankraz,,,,,5129,männlich
Zenger zu Lichtenwald,Wolfgang,,,Zennger zum Liechtenwald,,10427,männlich
Zergadner,Leonhard,,,,,10886,männlich
"Zermacher, genannt Ritterhans",Hans,,,,,4691,männlich
Zernast,N.,,,,,10130,männlich
Zeschger,Heinrich,,,"Zetschgker
Tschesger
Tschátzger
Zeschger von Thaẃr
Zeschker von Thawr",,2353,männlich
Zessingen,Herzl von,,,"(Hertzlen)
(Hólczel)
Zesingen
Zeissingen
(Heczel)",,12066,männlich
Zessingen,Ulrich von,,vor 1467-11-02 <1467-11-02>,"Zessingen zü Zell
Zässingen",,9603,männlich
Zibbert,Hans,,,Hannss Zibbert von Sweitz,,453,männlich
Ziegberg,Klaus,,,"Ziegberg von Schweitz
Zieberg von Sweicz",,12854,männlich
Ziegelmeister,Christian,,,Ziegelmaister von Ombras,,12081,männlich
Ziegelmeister,Jakob,,,Ziegelmaister zum Hailigen Creutz pey Hall,,10347,männlich
Ziegler,Georg,,,,Herr; Meister,5540,männlich
Ziegler,Thomas,,,,,10779,männlich
Zigeuner,Hans,,,"Zygeiner
Zigeiner
Zÿgewͤner
Zigewnner
Zigewͤner
Zigeuͤner",,2414,männlich
Zilg,N.,,,Zilgn,,10870,weiblich
Zillenhart (der Jüngere),Eberhard von,,,"Zúlnhart
Zúllnhart
Zullnhart
Zulnhart
Zullenhart der jung",,12294,männlich
Zimmerer,Konrad,,,Zimrer von Weissenberg,,12527,männlich
Zimmerknecht,Ulrich,,,Zýmerknecht,,9233,männlich
Zimmermann,Andreas,,,"Andren Zymerman
Andreen Zymerman",,3676,männlich
